physid,birth_yr,employment_yr,termination_yr,female,ETHNICITY,JOB_TITLE,firstencyr,lastencyr,encyrs,PATCT,patperyr
6111,1965,2001,,0,ASIAN,NEPHROLOGIST,2004,2020,17,2540,149.41176471
6112,1979,2014,,0,ASIAN,PHYSICAL MED/REHAB,2014,2020,7,6250,892.85714286
6113,1980,2016,2019,0,ASIAN,RESIDENT PHYSICIAN,2016,2019,4,228,57
6114,1963,1999,,0,WHITE,ORTHOPEDIST,2004,2020,17,15564,915.52941176
6115,1987,2017,,1,WHITE,RESIDENT PHYSICIAN,2018,2020,3,155,51.666666667
6116,1970,2001,,0,ASIAN,OPHTHALMOLOGIST,2004,2020,17,17681,1040.0588235
6117,1965,2017,2019,0,ASIAN,SURGICAL PODIATRIST,2017,2019,3,1722,574
6118,1967,1998,,0,WHITE,PHYSICIAN ASST II,2012,2020,9,9039,1004.3333333
6119,1984,2010,2013,1,ASIAN,RESIDENT PHYSICIAN,2010,2013,4,371,92.75
6120,1973,2010,2011,1,ASIAN,EMERGENTOLOGIST,,,,,
6121,1987,,2018,0,,,,,,,
6122,1981,2013,2014,1,,,2010,2013,4,826,206.5
6123,1956,1990,,1,WHITE,INTERNIST,2004,2020,17,21951,1291.2352941
6124,1973,2004,2017,0,ASIAN,GENERAL PODIATRIST - PER DIEM,2004,2015,12,8477,706.41666667
6125,1957,1987,,0,ASIAN,CARDIOLOGIST,2004,2020,17,4349,255.82352941
6126,1984,2013,2014,0,WHITE,EMERGENTOLOGIST,,,,,
6127,1982,,2015,1,,,2014,2015,2,74,37
6128,1977,2015,,1,ASIAN,PULMONOLOGIST,2009,2020,12,823,68.583333333
6129,1988,2018,,1,HISPAN,OBSTETRICIAN GYNECOLOGIST,2014,2020,7,1826,260.85714286
6130,1977,2011,,1,WHITE,EMERGENTOLOGIST,,,,,
6131,1960,2005,2013,0,,EMERGENTOLOGIST,2007,2007,1,13,13
6132,1946,1980,2017,0,WHITE,OBSTETRICIAN GYNECOLOGIST,2004,2015,12,10442,870.16666667
6133,1987,2018,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2018,2020,3,4186,1395.3333333
6134,1980,,2014,1,,,,,,,
6135,1958,1990,,0,HISPAN,INTERNIST,2004,2016,13,6081,467.76923077
6136,1969,2013,,0,ASIAN,OBSTETRICIAN GYNECOLOGIST,2013,2020,8,4803,600.375
6137,1961,2000,,1,WHITE,NURSE PRACTITIONER Y2,2004,2020,17,17350,1020.5882353
6138,1969,2005,,0,ASIAN,SURGERY VASCULAR,2005,2020,16,4732,295.75
6139,1977,2010,2017,0,ASIAN,FAMILY PRACTICE SPECIALIST,2008,2017,10,11388,1138.8
6140,1959,2015,2018,0,WHITE,INTERNIST,2015,2018,4,5392,1348
6141,1983,2014,2015,1,WHITE,EMERGENTOLOGIST,,,,,
6142,1972,2011,,1,BLACK,FAMILY PRACTICE SPECIALIST,2011,2020,10,12927,1292.7
6143,1956,1996,,0,WHITE,FAMILY PRACTICE SPECIALIST,2004,2020,17,33823,1989.5882353
6144,1978,2008,,1,WHITE,PHYSICIAN ASST II,2009,2020,12,10537,878.08333333
6145,1949,1992,2016,1,WHITE,NURSE PRACTITIONER Y2,2004,2016,13,17333,1333.3076923
6146,1970,2003,,0,ASIAN,SURGICAL PODIATRIST,2004,2020,17,13331,784.17647059
6147,1975,2010,,0,ASIAN,RHEUMATOLOGIST,2010,2020,11,6845,622.27272727
6148,1987,2018,2018,0,ASIAN,,2014,2017,4,330,82.5
6149,1962,1996,,0,ASIAN,EMERGENTOLOGIST,,,,,
6150,1970,1999,,1,WHITE,EMERGENTOLOGIST,,,,,
6151,1981,2012,,0,ASIAN,ANESTHESIOLOGIST,2012,2018,7,613,87.571428571
6152,1983,2016,,1,HISPAN,EMERGENTOLOGIST,,,,,
6153,1981,2018,,1,ASIAN,IM HOSPITALIST,,,,,
6154,1970,1999,,0,ASIAN,INTERNIST,2004,2020,17,10638,625.76470588
6155,1981,2011,2015,1,WHITE,GENERAL SURGEON,2012,2012,1,48,48
6156,1981,2010,2013,0,WHITE,INTERNIST,2011,2013,3,2993,997.66666667
6157,1978,2004,2011,1,WHITE,,2004,2010,7,1030,147.14285714
6158,1977,2015,,1,WHITE,EMERGENTOLOGIST,,,,,
6159,1950,1980,2018,1,WHITE,OBSTETRICIAN GYNECOLOGIST,2004,2017,14,11876,848.28571429
6160,1973,2013,,1,WHITE,PHYSICIAN ASST II,2013,2020,8,2486,310.75
6161,1958,1984,,1,WHITE,SPEECH PATH COORD,2004,2013,10,449,44.9
6162,1977,2011,2013,1,WHITE,INTERNIST,,,,,
6163,1983,2016,,0,HISPAN,EMERGENTOLOGIST,,,,,
6164,1964,1992,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,13617,801
6165,1972,2007,,0,WHITE,HEAD AND NECK SURGEON,2007,2019,13,15666,1205.0769231
6166,1961,2007,,0,ASIAN,ORTHOPEDIST,2007,2020,14,8468,604.85714286
6167,1985,2019,,1,WHITE,RADIOLOGIST,,,,,
6168,1971,2019,,0,WHITE,EMERGENTOLOGIST,,,,,
6170,1962,1997,,1,BLACK,OB/GYN HOSPITALIST,2004,2019,16,8545,534.0625
6171,1973,2011,,0,WHITE,SURGICAL PODIATRIST,2011,2020,10,8838,883.8
6172,1973,2006,,1,BLACK,INTERNIST,2006,2017,12,5834,486.16666667
6173,1980,2011,,1,ASIAN,PHYSIATRIST,2011,2020,10,8926,892.6
6174,1962,2003,,1,WHITE,NEUROLOGY,2005,2020,16,6140,383.75
6175,1981,,2013,0,,,2013,2013,1,136,136
6176,1955,1989,,1,WHITE,CARDIOLOGIST INTERVENT,2004,2019,16,4117,257.3125
6177,1987,2019,,1,WHITE,EMERGENTOLOGIST,,,,,
6178,1978,2014,,0,WHITE,ORTHOPEDIST,2014,2020,7,7367,1052.4285714
6179,1981,2013,,1,WHITE,FAMILY PRACTICE SPECIALIST,2010,2016,7,5116,730.85714286
6180,1971,2001,2010,0,ASIAN,GENERAL SURGEON,2006,2010,5,6075,1215
6181,1958,1999,,1,ASIAN,INTERNIST,2004,2020,17,49854,2932.5882353
6182,1954,1985,2020,1,WHITE,ANESTHESIOLOGY PEDIATRICS,2011,2011,1,4,4
6183,1978,2017,2019,1,ASIAN,INTERNIST,2017,2019,3,4063,1354.3333333
6184,1967,1999,,0,ASIAN,EMERGENTOLOGIST,2017,2019,3,72,24
6185,1969,2006,,0,HISPAN,ORTHOPEDIST,2006,2020,15,12257,817.13333333
6186,1956,1997,2017,0,WHITE,FAMILY PRACTICE SPECIALIST,2004,2015,12,14810,1234.1666667
6187,1981,2012,2017,1,ASIAN,FAMILY PRACTICE SPECIALIST,2012,2017,6,9927,1654.5
6188,1959,2006,2009,0,WHITE,FAMILY PRACTICE SPECIALIST,2006,2009,4,9772,2443
6189,1978,2011,2018,1,HISPAN,IM HOSPITALIST,,,,,
6190,1981,2011,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2011,2020,10,8716,871.6
6191,1979,2008,,1,HISPAN,FAMILY PRACTICE SPECIALIST,2008,2020,13,12326,948.15384615
6192,1989,2017,,0,WHITE,RESIDENT PHYSICIAN,2017,2019,3,80,26.666666667
6193,1980,2013,,0,ASIAN,EMERGENTOLOGIST,,,,,
6194,1990,,,0,,,,,,,
6195,1968,2000,,1,HISPAN,OB/GYNECOLOGY,2004,2020,17,6425,377.94117647
6196,1972,2005,,0,HISPAN,PHYSICIAN ASST II,2005,2020,16,24685,1542.8125
6197,1974,2005,,0,WHITE,FAMILY PRACTICE SPECIALIST,2005,2020,16,24345,1521.5625
6198,1975,2006,2011,0,WHITE,ORTHOPEDIST,2008,2011,4,1843,460.75
6199,1971,2005,,1,ASIAN,INTERNIST,2005,2020,16,13608,850.5
6200,1984,2013,,0,WHITE,EMERGENTOLOGIST,,,,,
6201,1977,2011,,0,ASIAN,CARDIOLOGIST,2011,2020,10,3410,341
6202,1981,2013,,0,WHITE,VASCULAR SURGEON,2009,2020,12,2659,221.58333333
6203,1980,2010,,1,WHITE,EMERGENTOLOGIST,,,,,
6204,1977,2011,,0,WHITE,RADIOLOGIST INTERVENT,,,,,
6205,1985,2014,2016,1,BLACK,INTERNIST,2012,2016,5,499,99.8
6206,1966,1998,,1,BLACK,EMERGENTOLOGIST,,,,,
6207,1980,2006,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,14001,823.58823529
6208,1976,2007,2009,0,WHITE,FAMILY PRACTICE SPECIALIST,2008,2009,2,764,382
6209,1975,2003,,0,ASIAN,FAMILY MEDICINE,2004,2020,17,23885,1405
6210,1957,1998,,1,ASIAN,NURSE PRACTITIONER Y2,2004,2020,17,27879,1639.9411765
6211,1967,2006,,1,HISPAN,FAMILY PRACTICE SPECIALIST,2006,2020,15,17810,1187.3333333
6212,1952,1990,,0,ASIAN,ORTHOPEDIST,2004,2020,17,14510,853.52941176
6213,1972,2008,,0,ASIAN,PHYSIATRIST,2008,2020,13,11923,917.15384615
6214,1953,1984,2015,1,WHITE,CARDIOLOGIST,2004,2015,12,3978,331.5
6215,1983,2017,,1,ASIAN,NURSE PRACTITIONER Y6,2017,2020,4,2063,515.75
6216,,,2014,0,,,,,,,
6217,1977,2009,,0,ASIAN,ORTHOPEDIST,2010,2020,11,7401,672.81818182
6218,1959,1991,,0,BLACK,,2005,2007,3,667,222.33333333
6219,1968,1997,,0,ASIAN,IM HOSPITALIST,2006,2007,2,126,63
6220,1971,2009,,1,ASIAN,IM HOSPITALIST,,,,,
6221,1985,2016,,0,ASIAN,SURGICAL PODIATRIST,2016,2020,5,4580,916
6222,1975,2004,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2019,16,12020,751.25
6223,1959,2000,,1,WHITE,NURSE PRACTITIONER Y2,2004,2020,17,14079,828.17647059
6224,1964,2009,2011,0,ASIAN,CARDIOVASCULAR SURGEON,2009,2011,3,71,23.666666667
6225,1974,2006,,0,BLACK,PEDIATRIC: ANESTHESIOLOGIST,2008,2013,6,452,75.333333333
6226,1982,2013,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2013,2020,8,10503,1312.875
6227,1950,1980,,0,WHITE,FAMILY PRACTICE SPECIALIST,2004,2020,17,23454,1379.6470588
6228,,,,1,,,,,,,
6229,1987,2016,,0,WHITE,IM HOSPITALIST,2016,2019,4,129,32.25
6230,1972,2004,,1,WHITE,FAMILY PRACTICE SPECIALIST,2004,2020,17,20496,1205.6470588
6231,1992,2019,,1,WHITE,RESIDENT PHYSICIAN,2019,2020,2,129,64.5
6232,1947,1971,2013,1,ASIAN,NURSE PRACTITIONER Y2,2004,2013,10,16378,1637.8
6233,1952,1985,,0,WHITE,OPHTHALMOLOGIST,2004,2019,16,20340,1271.25
6234,1965,2009,2015,1,WHITE,NURSE PRACTITIONER Y6,2009,2014,6,3531,588.5
6235,1987,2017,,1,ASIAN,,2017,2019,3,308,102.66666667
6236,1950,1991,2012,0,WHITE,SURGICAL PODIATRIST,2004,2012,9,6631,736.77777778
6237,1958,1985,,0,WHITE,FAMILY MEDICINE,2004,2020,17,12105,712.05882353
6238,1981,2016,,1,WHITE,EMERGENTOLOGIST,2016,2018,3,278,92.666666667
6239,1969,1999,,0,ASIAN,IM HOSPITALIST,2004,2008,5,2986,597.2
6240,1987,2015,,0,WHITE,FAMILY PRACTICE SPECIALIST,2013,2020,8,7108,888.5
6241,1984,2014,,0,WHITE,FAMILY PRACTICE SPECIALIST,2012,2020,9,10016,1112.8888889
6242,1969,1998,,1,ASIAN,INTERNIST,2004,2020,17,8500,500
6243,1984,2016,,0,ASIAN,IM HOSPITALIST,,,,,
6245,1973,2005,,1,ASIAN,INTERNIST,2005,2020,16,10598,662.375
6246,1981,2015,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2015,2020,6,8450,1408.3333333
6247,1983,2015,,1,ASIAN,RADIOLOGIST INTERVENT,,,,,
6248,1982,2013,,0,ASIAN,OPHTHALMOLOGIST,2013,2020,8,8129,1016.125
6249,1984,2014,,0,WHITE,IM HOSPITALIST,2012,2014,3,355,118.33333333
6250,1974,2018,,0,WHITE,HEAD AND NECK SURGEON,2008,2020,13,2176,167.38461538
6251,1974,2008,,0,ASIAN,ENDOCRINOLOGIST,2008,2020,13,6956,535.07692308
6252,1973,2009,,1,WHITE,FAMILY PRACTICE SPECIALIST,2009,2020,12,15818,1318.1666667
6253,1974,2019,,1,HISPAN,PHYSICIAN ASST,2019,2020,2,615,307.5
6254,1966,2017,2019,0,HISPAN,INTERNIST,2017,2019,3,4952,1650.6666667
6255,1951,1979,,0,HISPAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,14250,838.23529412
6256,1963,1989,,0,ASIAN,UROLOGIST,2004,2020,17,6707,394.52941176
6257,1984,2014,,1,BLACK,EMERGENTOLOGIST,,,,,
6258,1976,2010,,0,ASIAN,PULMONOLOGIST,2010,2020,11,3511,319.18181818
6259,1983,2012,,0,WHITE,GENERAL SURGEON,2013,2020,8,2442,305.25
6260,1984,2015,,0,WHITE,HEAD AND NECK SURGEON,2015,2020,6,7413,1235.5
6261,,,2014,1,,,,,,,
6262,1952,2002,,0,WHITE,PHYSICIAN ASST II,2004,2020,17,25642,1508.3529412
6263,1968,1997,,0,ASIAN,URGENT CARE SPECIALIST,2004,2020,17,46377,2728.0588235
6264,1979,2010,,1,HISPAN,FAMILY PRACTICE SPECIALIST,2010,2020,11,8992,817.45454545
6265,1989,2017,,0,ASIAN,RESIDENT PHYSICIAN,2017,2020,4,214,53.5
6266,1983,2017,2018,1,WHITE,,,,,,
6267,1977,2016,,1,HISPAN,NEPHROLOGIST,2016,2020,5,668,133.6
6268,1952,1979,2017,1,WHITE,NURSE PRACTITIONER II,2004,2017,14,1593,113.78571429
6269,1971,2009,2009,1,ASIAN,INTERNIST,2009,2009,1,1180,1180
6270,1986,2016,2018,0,WHITE,URGENT CARE SPECIALIST,2014,2018,5,3680,736
6271,1985,2019,,0,WHITE,,2016,2020,5,1490,298
6272,1965,1990,,1,BLACK,PHYSICIAN ASST,2004,2020,17,11092,652.47058824
6273,1983,2015,2016,1,WHITE,EMERGENTOLOGIST,2015,2015,1,139,139
6274,1964,2014,,0,WHITE,SURGERY CARDIAC INTENSIVIST,,,,,
6275,1967,1999,,0,WHITE,OPHTHAL GLAUCOMA,2004,2020,17,6712,394.82352941
6276,1946,1997,,0,WHITE,UROLOGIST,2004,2020,17,7219,424.64705882
6277,1984,2013,2015,0,ASIAN,INTERNIST,2011,2014,4,450,112.5
6278,1980,2014,2017,0,WHITE,EMERGENTOLOGIST,,,,,
6279,1982,2014,2018,1,ASIAN,URGENT CARE SPECIALIST,2014,2018,5,9608,1921.6
6280,1985,2016,,0,WHITE,SURGICAL PODIATRIST,2016,2020,5,3173,634.6
6281,1980,2008,2012,1,,,2012,2012,1,19,19
6282,1982,2015,,1,WHITE,EMERGENTOLOGIST,,,,,
6283,1963,1997,,0,WHITE,SURGICAL PODIATRIST,2004,2020,17,16744,984.94117647
6284,1975,2006,,0,WHITE,EMERGENTOLOGIST,2006,2018,13,2981,229.30769231
6285,1981,2015,,1,WHITE,URGENT CARE SPECIALIST,2015,2020,6,15632,2605.3333333
6286,1982,2016,,0,HISPAN,ORTHOPEDIST,2016,2020,5,3842,768.4
6287,1970,1998,,0,WHITE,FAMILY MEDICINE,2004,2020,17,12471,733.58823529
6288,1958,1990,,0,WHITE,CORNEAL SURGEON,2004,2020,17,9302,547.17647059
6289,1955,1983,,1,WHITE,ANESTHESIOLOGIST,2004,2020,17,1823,107.23529412
6290,1978,2010,,0,AMINDN,EMERGENTOLOGIST,,,,,
6291,1976,2006,,1,WHITE,IM HOSPITALIST,2013,2019,7,219,31.285714286
6292,1952,1984,2016,0,WHITE,INTERNAL MEDICINE PHYSICIAN,2004,2015,12,1141,95.083333333
6293,1981,2018,,0,ASIAN,IM HOSPITALIST,,,,,
6294,1971,2004,,0,ASIAN,EMERGENTOLOGIST,,,,,
6295,1975,2011,,0,ASIAN,NEUROLOGIST,2006,2020,15,6757,450.46666667
6296,1987,,,0,,,,,,,
6297,1962,1997,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,26802,1576.5882353
6298,1975,2007,2009,1,WHITE,EMERGENTOLOGIST,,,,,
6299,1973,2001,,1,WHITE,OB/GYNECOLOGY,2004,2020,17,9235,543.23529412
6300,1980,2011,2012,1,ASIAN,INTERNIST,,,,,
6301,1978,2010,2013,0,ASIAN,EMERGENTOLOGIST,2010,2012,3,274,91.333333333
6302,1976,2006,,0,ASIAN,EMERGENTOLOGIST,,,,,
6303,1978,2009,,0,HISPAN,IM HOSPITALIST,,,,,
6304,1965,1994,,1,WHITE,ORTHOPEDIST,2004,2020,17,9048,532.23529412
6305,1950,1982,2015,1,WHITE,NURSE PRACTITIONER Y2,2004,2015,12,12933,1077.75
6306,1984,,,1,,,2016,2020,5,213,42.6
6307,1978,2018,2019,0,WHITE,UROLOGIST,2018,2019,2,79,39.5
6308,1949,1997,2015,0,ASIAN,CARDIOLOGIST,2004,2014,11,4055,368.63636364
6309,1943,1977,2012,0,ASIAN,VASCULAR SURGEON,2004,2012,9,2885,320.55555556
6310,1980,,2014,1,,,,,,,
6311,1971,2016,2019,0,WHITE,RADIOLOGIST,2017,2017,1,1,1
6312,1986,2018,,0,HISPAN,EMERGENTOLOGIST,,,,,
6313,1982,,2017,0,,,,,,,
6314,1975,2013,,1,WHITE,OBSTETRICIAN GYNECOLOGIST,2013,2020,8,4732,591.5
6315,1982,2015,2018,1,HISPAN,EMERGENTOLOGIST,,,,,
6316,1978,2015,,0,ASIAN,EMERGENTOLOGIST,,,,,
6317,1985,2016,2017,1,ASIAN,RESIDENT PHYSICIAN,,,,,
6318,1973,2004,,1,WHITE,OBSTETRICIAN GYNECOLOGIST,2008,2020,13,3828,294.46153846
6319,1972,2005,,0,WHITE,ORTHOPEDIST,2005,2020,16,12278,767.375
6320,1963,2018,,1,WHITE,URGENT CARE SPECIALIST,2018,2020,3,6649,2216.3333333
6321,1971,2005,,0,ASIAN,ANESTHESIOLOGY PEDIATRICS,2006,2007,2,156,78
6322,1947,1989,2018,0,WHITE,FAMILY PRACTICE SPECIALIST,2004,2017,14,16235,1159.6428571
6323,1955,1986,,0,WHITE,ORTHOPEDIST,2004,2020,17,14195,835
6324,1972,2015,,0,ASIAN,EMERGENTOLOGIST,,,,,
6325,1957,2004,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,23576,1386.8235294
6326,1968,2002,,1,ASIAN,OBSTETRICIAN GYNECOLOGIST,2004,2020,17,7654,450.23529412
6327,1979,2019,,0,WHITE,EMERGENTOLOGIST,,,,,
6328,1987,2017,,1,ASIAN,SURGICAL PODIATRIST,2015,2020,6,3752,625.33333333
6329,1973,2011,,1,WHITE,FAMILY PRACTICE SPECIALIST,2011,2020,10,16285,1628.5
6330,1968,2011,,1,WHITE,INTERNIST,2011,2020,10,14119,1411.9
6331,1943,2009,2018,0,HISPAN,FAMILY PRACTICE SPECIALIST,2009,2018,10,7338,733.8
6332,1959,1987,,0,ASIAN,PHYSICIAN ASST,2004,2020,17,39926,2348.5882353
6333,1980,2011,,1,WHITE,FAMILY PRACTICE SPECIALIST,2011,2020,10,12638,1263.8
6335,1975,2017,,1,,FAMILY PRACTICE SPECIALIST,2017,2020,4,5433,1358.25
6336,1982,2018,,0,ASIAN,NURSE PRACTITIONER Y2,2018,2020,3,5113,1704.3333333
6337,1948,1999,,1,ASIAN,CM SPEC RN-PD,2018,2020,3,118,39.333333333
6338,1987,,,1,,,2018,2019,2,62,31
6339,1982,2012,2015,1,ASIAN,INTERNIST,2012,2015,4,3961,990.25
6340,1965,2004,,0,BLACK,PHYSICIAN ASST II,2004,2020,17,16365,962.64705882
6341,1980,2016,,0,WHITE,FAMILY PRACTICE SPECIALIST,2016,2020,5,7976,1595.2
6342,1978,2016,,1,ASIAN,RADIOLOGIST,,,,,
6343,1971,2006,,1,ASIAN,NEUROLOGY STROKE/CEREBRAL VASC,2006,2020,15,1618,107.86666667
6344,1982,2010,,0,WHITE,CARDIOLOGIST,2010,2020,11,4225,384.09090909
6345,1986,2017,2019,1,WHITE,,2017,2018,2,83,41.5
6346,1981,2014,2016,0,WHITE,ORTHOPEDIST,2014,2016,3,1887,629
6347,1956,1989,,0,WHITE,ALLERGIST,2004,2020,17,20035,1178.5294118
6348,1976,2009,2014,1,WHITE,FAMILY PRACTICE SPECIALIST,2006,2014,9,6303,700.33333333
6349,1988,2018,,0,WHITE,RESIDENT PHYSICIAN,,,,,
6350,1966,2007,,0,WHITE,NEUROLOGIST,2007,2020,14,14783,1055.9285714
6351,1979,2016,,0,ASIAN,EMERGENTOLOGIST,,,,,
6352,1977,2015,,0,WHITE,EMERGENTOLOGIST,,,,,
6353,1975,2009,,1,BLACK,OBSTETRICIAN GYNECOLOGIST,2013,2020,8,6969,871.125
6354,1986,2016,,0,WHITE,INTERNIST,2014,2019,6,898,149.66666667
6355,1989,,,1,WHITE,,2015,2019,5,1554,310.8
6356,1970,2003,,0,ASIAN,ORTHOPEDIST,2004,2020,17,13032,766.58823529
6357,1975,2007,,1,AMINDN,GENERAL PODIATRIST - PER DIEM,2007,2020,14,7649,546.35714286
6358,1967,1999,2018,1,WHITE,NURSE PRACTITIONER Y2,2004,2018,15,10247,683.13333333
6359,1950,1996,2016,0,ASIAN,INTERNAL MEDICINE PHYSICIAN,2004,2015,12,2785,232.08333333
6360,1974,2012,2015,0,ASIAN,EMERGENTOLOGIST,,,,,
6361,1972,2009,,0,ASIAN,ANESTHESIOLOGIST,2016,2020,5,2306,461.2
6362,1982,2016,,0,WHITE,PULMONOLOGIST,2016,2020,5,1094,218.8
6363,1987,2019,,0,HISPAN,,2016,2020,5,1724,344.8
6364,1975,2016,,1,ASIAN,URGENT CARE SPECIALIST,2016,2020,5,11323,2264.6
6365,,,2010,1,,,2005,2010,6,15812,2635.3333333
6366,1957,2001,,1,ASIAN,ANESTHESIOLOGIST,2011,2020,10,501,50.1
6367,1979,2013,,1,HISPAN,UROLOGIST,2013,2020,8,5991,748.875
6368,1975,2015,,0,ASIAN,EMERGENTOLOGIST,,,,,
6369,1980,2013,,0,ASIAN,UROLOGIST,2012,2020,9,6424,713.77777778
6370,1956,2008,,1,ASIAN,ANESTHESIOLOGY PEDIATRICS,2008,2014,7,696,99.428571429
6371,1982,2013,2015,0,WHITE,EMERGENTOLOGIST,,,,,
6372,1963,1997,,1,ASIAN,INTERNIST,2004,2020,17,12161,715.35294118
6373,1970,1998,,1,ASIAN,NURSE PRACTITIONER Y2,2004,2018,15,25138,1675.8666667
6374,1981,2015,,1,WHITE,GENERAL PODIATRIST,2015,2020,6,4143,690.5
6375,1990,2018,,0,WHITE,RESIDENT PHYSICIAN,,,,,
6376,1977,2007,2017,1,ASIAN,CARDIOLOGIST,2012,2016,5,1177,235.4
6377,1982,2016,,0,ASIAN,PULMONOLOGIST,2016,2020,5,1321,264.2
6378,1985,2016,,0,WHITE,IM HOSPITALIST,,,,,
6379,1985,2019,,1,ASIAN,,2016,2019,4,1647,411.75
6380,1975,2008,,0,WHITE,NEUROLOGIST,2008,2020,13,5117,393.61538462
6381,1980,2008,2010,1,WHITE,EMERGENTOLOGIST,2009,2009,1,15,15
6382,1974,2005,2020,0,ASIAN,IM HOSPITALIST,2005,2015,11,529,48.090909091
6383,1979,2018,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2016,2020,5,2888,577.6
6384,1969,1997,,0,ASIAN,RADIATION ONCOLOGIST,2004,2020,17,7150,420.58823529
6385,1978,2012,,1,WHITE,ORTHOPEDIST,2012,2020,9,4750,527.77777778
6386,1955,2008,2011,0,WHITE,EMERGENTOLOGIST,,,,,
6387,1973,2007,2018,1,HISPAN,OBSTETRICIAN GYNECOLOGIST,2007,2018,12,6786,565.5
6388,1988,2018,,0,HISPAN,FAMILY PRACTICE SPECIALIST,2016,2020,5,3547,709.4
6389,1965,1994,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2006,2020,15,29356,1957.0666667
6390,1963,2000,,0,ASIAN,URGENT CARE SPECIALIST,2004,2020,17,45555,2679.7058824
6391,1970,1998,,0,HISPAN,EMERGENTOLOGIST,2019,2019,1,57,57
6392,1976,2010,,1,ASIAN,"GERIATRICS,PALLIATIVE&CONTCARE",2011,2015,5,4743,948.6
6393,1951,1986,2016,1,ASIAN,NURSE PRACTITIONER Y2,2004,2016,13,13181,1013.9230769
6394,1987,2019,,0,ASIAN,EMERGENTOLOGIST,,,,,
6395,1980,2009,2017,1,ASIAN,FAMILY PRACTICE SPECIALIST,2009,2016,8,9720,1215
6396,1974,2006,,0,BLACK,ORTHO - SPINE SURGERY,2006,2020,15,5045,336.33333333
6397,1981,2016,,0,,INTERNIST,,,,,
6398,1978,2010,,1,ASIAN,RHEUMATOLOGIST,2010,2020,11,4113,373.90909091
6399,1985,2017,2018,0,WHITE,GENERAL SURGEON,,,,,
6400,1983,2016,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2016,2020,5,6722,1344.4
6402,1986,2018,,0,WHITE,RESIDENT PHYSICIAN,2018,2020,3,791,263.66666667
6403,1973,2006,,0,WHITE,UROLOGIST,2005,2020,16,8482,530.125
6404,1968,2002,,1,BLACK,FAMILY PRACTICE SPECIALIST,2004,2020,17,11845,696.76470588
6405,1966,1996,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,13880,816.47058824
6406,,,,0,,,,,,,
6407,1954,1978,2019,1,WHITE,NURSE PRACTITIONER Y2,2004,2019,16,24624,1539
6408,1965,1998,,0,WHITE,SURGICAL PODIATRIST,2004,2020,17,10426,613.29411765
6409,1983,2011,,1,ASIAN,PHYSICIAN ASST II,2011,2020,10,4981,498.1
6410,1982,2010,2012,1,,,,,,,
6411,1978,2013,,1,ASIAN,OBSTETRICIAN GYNECOLOGIST,2010,2020,11,6474,588.54545455
6412,1981,2010,,0,ASIAN,RHEUMATOLOGIST,2011,2020,10,7131,713.1
6413,1973,2004,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2005,2020,16,16502,1031.375
6414,1986,2017,2018,1,WHITE,GENERAL PODIATRIST - PER DIEM,2017,2018,2,914,457
6415,1978,2016,,0,ASIAN,IM HOSPITALIST,,,,,
6416,1975,2010,,0,WHITE,HEAD AND NECK SURGEON,2010,2020,11,13505,1227.7272727
6417,1973,2008,2009,0,BLACK,RESIDENT PHYSICIAN,2008,2009,2,81,40.5
6418,1984,2013,,1,WHITE,IM HOSPITALIST,2013,2020,8,731,91.375
6419,1978,2010,2012,0,,,2010,2012,3,27,9
6420,1976,2016,,1,ASIAN,UROLOGIST,2016,2020,5,2616,523.2
6421,1978,2016,,1,AMINDN,PHYSICIAN ASST,2016,2020,5,15245,3049
6422,1956,1992,,1,WHITE,CARDIOLOGIST,2004,2020,17,5470,321.76470588
6423,1980,2007,2013,1,WHITE,URGENT CARE SPECIALIST,2007,2013,7,2238,319.71428571
6424,1953,1984,,0,WHITE,NEUROLOGY,2004,2020,17,4408,259.29411765
6425,1977,2007,,0,ASIAN,RHEUMATOLOGIST,2010,2020,11,4753,432.09090909
6426,1974,2013,,0,BLACK,OBSTETRICIAN GYNECOLOGIST,2013,2020,8,2641,330.125
6427,1977,2015,,1,HISPAN,FAMILY PRACTICE SPECIALIST,2015,2020,6,7671,1278.5
6428,1970,1998,,1,WHITE,EMERGENTOLOGIST,,,,,
6429,1980,2007,2008,1,ASIAN,RESIDENT PHYSICIAN,2007,2008,2,135,67.5
6430,1981,2019,,0,WHITE,FAMILY PRACTICE SPECIALIST,2019,2020,2,2875,1437.5
